name,date,time,heat,temp,notes,unit
ethiopia-buno-dambi-uddo,11/20/23,0,10,400,,F
ethiopia-buno-dambi-uddo,11/20/23,0.5,10,300,,F
ethiopia-buno-dambi-uddo,11/20/23,1,10,275,,F
ethiopia-buno-dambi-uddo,11/20/23,1.5,10,270,,F
ethiopia-buno-dambi-uddo,11/20/23,2,10,270,pale,F
ethiopia-buno-dambi-uddo,11/20/23,2.5,10,275,steam,F
ethiopia-buno-dambi-uddo,11/20/23,3,9,285,yellow,F
ethiopia-buno-dambi-uddo,11/20/23,3.5,9,295,,F
ethiopia-buno-dambi-uddo,11/20/23,4,8,305,,F
ethiopia-buno-dambi-uddo,11/20/23,4.5,7,315,brown,F
ethiopia-buno-dambi-uddo,11/20/23,5,7,320,,F
ethiopia-buno-dambi-uddo,11/20/23,5.5,7,325,,F
ethiopia-buno-dambi-uddo,11/20/23,6,7,335,,F
ethiopia-buno-dambi-uddo,11/20/23,6.5,6,350,FC,F
ethiopia-buno-dambi-uddo,11/20/23,7,5,350,,F
ethiopia-buno-dambi-uddo,11/20/23,7.5,5,350,,F
,,,,,,
