name,date,time,heat,temp,notes,unit
guatemala-acatenango-gesha,1/12/21,0,9,175,cooling rapidly,C
guatemala-acatenango-gesha,1/12/21,0.5,9,145,,C
guatemala-acatenango-gesha,1/12/21,1,9,140,,C
guatemala-acatenango-gesha,1/12/21,2,10,150,smoke starts,C
guatemala-acatenango-gesha,1/12/21,3,10,160,,C
guatemala-acatenango-gesha,1/12/21,4,9,175,,C
guatemala-acatenango-gesha,1/12/21,5,9,190,browning,C
guatemala-acatenango-gesha,1/12/21,6,7,200,FC,C
guatemala-acatenango-gesha,1/12/21,7,5,210,,C
guatemala-acatenango-gesha,1/12/21,8,3,200,,C
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
