name,date,time,heat,temp,notes,unit
yemen-mokha-peaberry,6/27/24,0,11,500,,F
yemen-mokha-peaberry,6/27/24,0.5,11,445,,F
yemen-mokha-peaberry,6/27/24,1,11,405,,F
yemen-mokha-peaberry,6/27/24,1.5,11,400,,F
yemen-mokha-peaberry,6/27/24,2,11,400,steam,F
yemen-mokha-peaberry,6/27/24,2.5,10,405,yellow,F
yemen-mokha-peaberry,6/27/24,3,9,415,,F
yemen-mokha-peaberry,6/27/24,3.5,9,425,,F
yemen-mokha-peaberry,6/27/24,4,8,440,,F
yemen-mokha-peaberry,6/27/24,4.5,8,445,,F
yemen-mokha-peaberry,6/27/24,5,8,450,brown,F
yemen-mokha-peaberry,6/27/24,5.5,7,460,FC,F
yemen-mokha-peaberry,6/27/24,6,7,475,,F
yemen-mokha-peaberry,6/27/24,6.5,7,480,,F
,,,,,,
,,,,,,
,,,,,,
