name,date,time,heat,temp,notes,unit
ethiopia-bombe-basha,8/11/23,0,11,390,,F
ethiopia-bombe-basha,8/11/23,0.5,11,325,,F
ethiopia-bombe-basha,8/11/23,1,6,255,paused to remove burning bean,F
ethiopia-bombe-basha,8/11/23,1.5,6,250,,F
ethiopia-bombe-basha,8/11/23,2,6,252.5,,F
ethiopia-bombe-basha,8/11/23,2.5,11,255,,F
ethiopia-bombe-basha,8/11/23,3,11,275,,F
ethiopia-bombe-basha,8/11/23,3.5,10,285,yellow,F
ethiopia-bombe-basha,8/11/23,4,10,300,,F
ethiopia-bombe-basha,8/11/23,4.5,10,320,,F
ethiopia-bombe-basha,8/11/23,5,10,325,,F
ethiopia-bombe-basha,8/11/23,5.5,10,350,,F
ethiopia-bombe-basha,8/11/23,6,10,355,brown,F
ethiopia-bombe-basha,8/11/23,6.5,9,370,,F
ethiopia-bombe-basha,8/11/23,7,9,375,,F
ethiopia-bombe-basha,8/11/23,7.5,7,380,FC,F
ethiopia-bombe-basha,8/11/23,8,6,395,,F
