name,date,time,heat,temp,notes,unit
ethiopia-nensebo-refisa,8/5/23,0,12,475,,F
ethiopia-nensebo-refisa,8/5/23,0.5,11,375,,F
ethiopia-nensebo-refisa,8/5/23,1,11,350,,F
ethiopia-nensebo-refisa,8/5/23,1.5,11,350,steam,F
ethiopia-nensebo-refisa,8/5/23,2,11,350,,F
ethiopia-nensebo-refisa,8/5/23,2.5,11,350,yellow,F
ethiopia-nensebo-refisa,8/5/23,3,10,375,,F
ethiopia-nensebo-refisa,8/5/23,3.5,10,380,,F
ethiopia-nensebo-refisa,8/5/23,4,9,395,brown,F
ethiopia-nensebo-refisa,8/5/23,4.5,8,400,,F
ethiopia-nensebo-refisa,8/5/23,5,7,410,FC,F
ethiopia-nensebo-refisa,8/5/23,5.5,6,420,,F
ethiopia-nensebo-refisa,8/5/23,6,6,420,,F
ethiopia-nensebo-refisa,8/5/23,6.5,6,425,,F
