name,date,time,heat,temp,notes,unit
ethiopia-bombe-basha,5/7/22,0,10,230,,C
ethiopia-bombe-basha,5/7/22,0.5,10,185,,C
ethiopia-bombe-basha,5/7/22,1,10,180,,C
ethiopia-bombe-basha,5/7/22,1.5,10,180,,C
ethiopia-bombe-basha,5/7/22,2,10,180,,C
ethiopia-bombe-basha,5/7/22,2.5,9,190,steeam,C
ethiopia-bombe-basha,5/7/22,3,8,195,yellow,C
ethiopia-bombe-basha,5/7/22,3.5,8,200,,C
ethiopia-bombe-basha,5/7/22,4,7,205,,C
ethiopia-bombe-basha,5/7/22,4.5,6,210,,C
ethiopia-bombe-basha,5/7/22,5,6,212.5,brown,C
ethiopia-bombe-basha,5/7/22,5.5,6,217.5,,C
ethiopia-bombe-basha,5/7/22,6,6,220,first crack,C
ethiopia-bombe-basha,5/7/22,6.5,6,222.5,,C
ethiopia-bombe-basha,5/7/22,7,6,225,,C
ethiopia-bombe-basha,5/7/22,7.5,6,230,,C
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
