name,date,time,heat,temp,notes,unit
ethiopia-yirga-cheffe-halo-beriti,4/17/24,0,11,475,,F
ethiopia-yirga-cheffe-halo-beriti,4/17/24,0.5,11,350,,F
ethiopia-yirga-cheffe-halo-beriti,4/17/24,1,11,315,,F
ethiopia-yirga-cheffe-halo-beriti,4/17/24,1.5,11,315,steam,F
ethiopia-yirga-cheffe-halo-beriti,4/17/24,2,10,320,yellow,F
ethiopia-yirga-cheffe-halo-beriti,4/17/24,2.5,10,325,,F
ethiopia-yirga-cheffe-halo-beriti,4/17/24,3,9,340,,F
ethiopia-yirga-cheffe-halo-beriti,4/17/24,3.5,9,350,brown,F
ethiopia-yirga-cheffe-halo-beriti,4/17/24,4,8,355,,F
ethiopia-yirga-cheffe-halo-beriti,4/17/24,4.5,7,375,FC,F
ethiopia-yirga-cheffe-halo-beriti,4/17/24,5,7,380,,F
ethiopia-yirga-cheffe-halo-beriti,4/17/24,5.5,7,385,,F
ethiopia-yirga-cheffe-halo-beriti,4/17/24,6,7,390,,F
,,,,,,
,,,,,,
,,,,,,
,,,,,,
