name,date,time,heat,temp,notes,unit
yuni-na-aw,5/22/21,0,10,200,,C
yuni-na-aw,5/22/21,0.5,10,170,,C
yuni-na-aw,5/22/21,1,10,150,,C
yuni-na-aw,5/22/21,1.5,9,145,,C
yuni-na-aw,5/22/21,2,9,145,,C
yuni-na-aw,5/22/21,2.5,9,150,,C
yuni-na-aw,5/22/21,3,9,150,,C
yuni-na-aw,5/22/21,3.5,9,160,steam,C
yuni-na-aw,5/22/21,4,8,160,,C
yuni-na-aw,5/22/21,4.5,8,165,yellowing,C
yuni-na-aw,5/22/21,5,7,170,,C
yuni-na-aw,5/22/21,5.5,7,175,,C
yuni-na-aw,5/22/21,6,6,180,,C
yuni-na-aw,5/22/21,6.5,6,185,,C
yuni-na-aw,5/22/21,7,5,190,smoke,C
yuni-na-aw,5/22/21,7.5,5,190,,C
yuni-na-aw,5/22/21,8,5,190,brown,C
yuni-na-aw,5/22/21,8.5,5,195,,C
yuni-na-aw,5/22/21,9,5,195,,C
yuni-na-aw,5/22/21,9.5,5,195,,C
yuni-na-aw,5/22/21,10,5,200,,C
yuni-na-aw,5/22/21,11,4,200,FC,C
yuni-na-aw,5/22/21,12,4,200,,C
