name,date,time,heat,temp,notes,unit
colombia-libardo-gomez,4/30/22,0,10,220,,C
colombia-libardo-gomez,4/30/22,0.5,10,185,,C
colombia-libardo-gomez,4/30/22,1,10,175,,C
colombia-libardo-gomez,4/30/22,1.5,10,175,,C
colombia-libardo-gomez,4/30/22,2,9,180,,C
colombia-libardo-gomez,4/30/22,2.5,9,180,,C
colombia-libardo-gomez,4/30/22,3,8,190,steam,C
colombia-libardo-gomez,4/30/22,3.5,8,195,yellow,C
colombia-libardo-gomez,4/30/22,4,7,200,,C
colombia-libardo-gomez,4/30/22,4.5,7,205,,C
colombia-libardo-gomez,4/30/22,5,6,210,brown,C
colombia-libardo-gomez,4/30/22,5.5,6,212.5,,C
colombia-libardo-gomez,4/30/22,6,6,215,first crack,C
colombia-libardo-gomez,4/30/22,6.5,5,220,,C
colombia-libardo-gomez,4/30/22,7,5,220,,C
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
