name,date,time,heat,temp,notes,unit
ethiopia-guji-hambela-dabaye,11/20/22,0,11,450,,F
ethiopia-guji-hambela-dabaye,11/20/22,0.5,11,350,,F
ethiopia-guji-hambela-dabaye,11/20/22,1,11,315,,F
ethiopia-guji-hambela-dabaye,11/20/22,1.5,11,305,,F
ethiopia-guji-hambela-dabaye,11/20/22,2,11,310,steam,F
ethiopia-guji-hambela-dabaye,11/20/22,2.5,10,320,pale yellow,F
ethiopia-guji-hambela-dabaye,11/20/22,3,9,340,,F
ethiopia-guji-hambela-dabaye,11/20/22,3.5,9,350,,F
ethiopia-guji-hambela-dabaye,11/20/22,4,8,365,brown,F
ethiopia-guji-hambela-dabaye,11/20/22,4.5,8,370,FC,F
ethiopia-guji-hambela-dabaye,11/20/22,5,8,375,,F
ethiopia-guji-hambela-dabaye,11/20/22,5.5,8,377.5,,F
ethiopia-guji-hambela-dabaye,11/20/22,6,8,380,,F
