name,date,time,heat,temp,notes,unit
papua-new-guinea-baroida-estate,3/3/21,0,10,210,,C
papua-new-guinea-baroida-estate,3/3/21,0.5,10,195,,C
papua-new-guinea-baroida-estate,3/3/21,1,9,190,,C
papua-new-guinea-baroida-estate,3/3/21,1.5,9,192,,C
papua-new-guinea-baroida-estate,3/3/21,2,9,195,steam,C
papua-new-guinea-baroida-estate,3/3/21,2.5,9,200,,C
papua-new-guinea-baroida-estate,3/3/21,3,9,205,,C
papua-new-guinea-baroida-estate,3/3/21,3.5,6,210,,C
papua-new-guinea-baroida-estate,3/3/21,4,6,215,bread,C
papua-new-guinea-baroida-estate,3/3/21,4.5,6,210,,C
papua-new-guinea-baroida-estate,3/3/21,5,5,215,FC,C
papua-new-guinea-baroida-estate,3/3/21,5.5,5,215,,C
papua-new-guinea-baroida-estate,3/3/21,6,5,210,,C
,,,,,,
,,,,,,
,,,,,,
,,,,,,
