name,date,time,heat,temp,notes,unit
ethiopia-hambela-dabaye,12/18/21,0,10,210,,C
ethiopia-hambela-dabaye,12/18/21,0.5,10,190,,C
ethiopia-hambela-dabaye,12/18/21,1,10,170,,C
ethiopia-hambela-dabaye,12/18/21,1.5,9,170,,C
ethiopia-hambela-dabaye,12/18/21,2,8,175,,C
ethiopia-hambela-dabaye,12/18/21,2.5,8,177.5,,C
ethiopia-hambela-dabaye,12/18/21,3,8,180,yellow,C
ethiopia-hambela-dabaye,12/18/21,3.5,8,182.5,,C
ethiopia-hambela-dabaye,12/18/21,4,7,187.5,,C
ethiopia-hambela-dabaye,12/18/21,4.5,7,190,,C
ethiopia-hambela-dabaye,12/18/21,5,6,195,,C
ethiopia-hambela-dabaye,12/18/21,5.5,6,197.5,brown,C
ethiopia-hambela-dabaye,12/18/21,6,6,200,,C
ethiopia-hambela-dabaye,12/18/21,6.5,6,202,,C
ethiopia-hambela-dabaye,12/18/21,7,6,205,,C
ethiopia-hambela-dabaye,12/18/21,7.5,5,207.5,FC,C
ethiopia-hambela-dabaye,12/18/21,8,5,210,,C
ethiopia-hambela-dabaye,12/18/21,8.5,5,212.5,,C
,,,,,,
,,,,,,
,,,,,,
,,,,,,
