name,date,time,heat,temp,notes,unit
ethiopia-bombe-basha,11/13/22,0,10,250,,C
ethiopia-bombe-basha,11/13/22,0.5,9,220,,C
ethiopia-bombe-basha,11/13/22,1,9,207.5,,C
ethiopia-bombe-basha,11/13/22,1.5,8,205,,C
ethiopia-bombe-basha,11/13/22,2,8,205,,C
ethiopia-bombe-basha,11/13/22,2.5,8,207.5,yellow,C
ethiopia-bombe-basha,11/13/22,3,7,211,,C
ethiopia-bombe-basha,11/13/22,3.5,7,215,,C
ethiopia-bombe-basha,11/13/22,4,6,220,,C
ethiopia-bombe-basha,11/13/22,4.5,5,221,,C
ethiopia-bombe-basha,11/13/22,5,5,225,,C
ethiopia-bombe-basha,11/13/22,5.5,5,226,bread,C
ethiopia-bombe-basha,11/13/22,6,5,227.5,,C
ethiopia-bombe-basha,11/13/22,6.5,5,230,,C
ethiopia-bombe-basha,11/13/22,7,5,231,,C
ethiopia-bombe-basha,11/13/22,7.5,5,231,,C
ethiopia-bombe-basha,11/13/22,8,5,233,,C
ethiopia-bombe-basha,11/13/22,8.5,5,235,,C
