name,date,time,heat,temp,notes,unit
ethiopia-korate,5/20/24,0,11,400,,F
ethiopia-korate,5/20/24,0.5,11,325,,F
ethiopia-korate,5/20/24,1,11,300,,F
ethiopia-korate,5/20/24,1.5,11,280,,F
ethiopia-korate,5/20/24,2,10,285,steam,F
ethiopia-korate,5/20/24,2.5,10,295,yellow,F
ethiopia-korate,5/20/24,3,9,305,,F
ethiopia-korate,5/20/24,3.5,9,315,,F
ethiopia-korate,5/20/24,4,8,325,,F
ethiopia-korate,5/20/24,4.5,7,340,brown,F
ethiopia-korate,5/20/24,5,7,345,,F
ethiopia-korate,5/20/24,5.5,6,350,,F
ethiopia-korate,5/20/24,6,6,350,FC,F
ethiopia-korate,5/20/24,6.5,5,355,,F
ethiopia-korate,5/20/24,7,4,360,,F
ethiopia-korate,5/20/24,7.5,4,360,,F
,,,,,,
