name,date,time,heat,temp,notes,unit
ethiopia-geta-bore-coop,11/9/23,0,11,425,,F
ethiopia-geta-bore-coop,11/9/23,0.5,11,350,,F
ethiopia-geta-bore-coop,11/9/23,1,11,300,,F
ethiopia-geta-bore-coop,11/9/23,1.5,11,300,,F
ethiopia-geta-bore-coop,11/9/23,2,11,315,,F
ethiopia-geta-bore-coop,11/9/23,2.5,10,320,steam,F
ethiopia-geta-bore-coop,11/9/23,3,10,330,yellow,F
ethiopia-geta-bore-coop,11/9/23,3.5,9,345,,F
ethiopia-geta-bore-coop,11/9/23,4,9,350,brown,F
ethiopia-geta-bore-coop,11/9/23,4.5,8,360,,F
ethiopia-geta-bore-coop,11/9/23,5,8,365,,F
ethiopia-geta-bore-coop,11/9/23,5.5,7,380,FC,F
ethiopia-geta-bore-coop,11/9/23,6,7,390,,F
ethiopia-geta-bore-coop,11/9/23,6.5,7,395,,F
,,,,,,
,,,,,,
,,,,,,
