name,date,time,heat,temp,notes,unit
yuni-na-aw,3/26/21,0,10,200,,C
yuni-na-aw,3/26/21,0.5,10,160,,C
yuni-na-aw,3/26/21,1,10,150,,C
yuni-na-aw,3/26/21,1.5,9,150,,C
yuni-na-aw,3/26/21,2,9,150,,C
yuni-na-aw,3/26/21,2.5,9,157,,C
yuni-na-aw,3/26/21,3,9,160,,C
yuni-na-aw,3/26/21,3.5,9,165,,C
yuni-na-aw,3/26/21,4,8,170,steam,C
yuni-na-aw,3/26/21,4.5,8,175,,C
yuni-na-aw,3/26/21,5,7,180,yellow,C
yuni-na-aw,3/26/21,5.5,7,185,,C
yuni-na-aw,3/26/21,6,6,190,,C
yuni-na-aw,3/26/21,6.5,6,195,bread,C
yuni-na-aw,3/26/21,7,5,200,smoke,C
yuni-na-aw,3/26/21,7.5,5,200,,C
yuni-na-aw,3/26/21,8,5,205,FC,C
yuni-na-aw,3/26/21,8.5,5,210,,C
yuni-na-aw,3/26/21,9,3,215,,C
yuni-na-aw,3/26/21,9.5,3,210,,C
