name,date,time,heat,temp,notes,unit
yuni-na-aw,2/21/21,0,10,170,,C
yuni-na-aw,2/21/21,0.5,10,,,C
yuni-na-aw,2/21/21,1,10,130,,C
yuni-na-aw,2/21/21,1.5,10,140,,C
yuni-na-aw,2/21/21,2,10,145,,C
yuni-na-aw,2/21/21,2.5,10,150,,C
yuni-na-aw,2/21/21,3,10,155,steam,C
yuni-na-aw,2/21/21,3.5,9,160,,C
yuni-na-aw,2/21/21,4,9,170,yellow,C
yuni-na-aw,2/21/21,4.5,9,175,,C
yuni-na-aw,2/21/21,5,9,180,,C
yuni-na-aw,2/21/21,5.5,8,185,,C
yuni-na-aw,2/21/21,6,8,190,bread,C
yuni-na-aw,2/21/21,6.5,8,195,,C
yuni-na-aw,2/21/21,7,8,197,,C
yuni-na-aw,2/21/21,7.5,8,200,,C
yuni-na-aw,2/21/21,8,8,200,,C
yuni-na-aw,2/21/21,8.5,6,210,FC,C
yuni-na-aw,2/21/21,9,6,210,,C
