name,date,time,heat,temp,notes,unit
yuni-xam-tai-washed,1/24/21,0,8,200,,C
yuni-xam-tai-washed,1/24/21,0.5,8,180,,C
yuni-xam-tai-washed,1/24/21,1,8,160,,C
yuni-xam-tai-washed,1/24/21,1.5,8,150,,C
yuni-xam-tai-washed,1/24/21,2,8,145,,C
yuni-xam-tai-washed,1/24/21,2.5,8,150,,C
yuni-xam-tai-washed,1/24/21,3,6,155,,C
yuni-xam-tai-washed,1/24/21,3.5,6,160,,C
yuni-xam-tai-washed,1/24/21,4,6,162.5,,C
yuni-xam-tai-washed,1/24/21,4.5,6,165,,C
yuni-xam-tai-washed,1/24/21,5,6,170,,C
yuni-xam-tai-washed,1/24/21,5.5,6,175,,C
yuni-xam-tai-washed,1/24/21,6,6,177.5,,C
yuni-xam-tai-washed,1/24/21,6.5,6,180,,C
yuni-xam-tai-washed,1/24/21,7,6,185,,C
yuni-xam-tai-washed,1/24/21,7.5,6,187.5,,C
yuni-xam-tai-washed,1/24/21,8,6,190,,C
yuni-xam-tai-washed,1/24/21,8.5,6,192.5,,C
yuni-xam-tai-washed,1/24/21,9,5,195,,C
yuni-xam-tai-washed,1/24/21,9.5,5,200,,C
yuni-xam-tai-washed,1/24/21,10,3,200,,C
yuni-xam-tai-washed,1/24/21,11,4,200,,C
