name,date,time,heat,temp,notes,unit
nicaragua-dipilto-san-salvador,3/28/24,0,12,400,,F
nicaragua-dipilto-san-salvador,3/28/24,0.5,11,350,,F
nicaragua-dipilto-san-salvador,3/28/24,1,11,300,,F
nicaragua-dipilto-san-salvador,3/28/24,1.5,11,290,,F
nicaragua-dipilto-san-salvador,3/28/24,2,11,300,,F
nicaragua-dipilto-san-salvador,3/28/24,2.5,11,310,steam,F
nicaragua-dipilto-san-salvador,3/28/24,3,10,320,yellow,F
nicaragua-dipilto-san-salvador,3/28/24,3.5,10,325,,F
nicaragua-dipilto-san-salvador,3/28/24,4,9,337.5,,F
nicaragua-dipilto-san-salvador,3/28/24,4.5,9,350,,F
nicaragua-dipilto-san-salvador,3/28/24,5,8,360,brown,F
nicaragua-dipilto-san-salvador,3/28/24,5.5,7,370,FC,F
nicaragua-dipilto-san-salvador,3/28/24,6,7,375,,F
nicaragua-dipilto-san-salvador,3/28/24,6.5,7,380,,F
nicaragua-dipilto-san-salvador,3/28/24,7,7,385,,F
nicaragua-dipilto-san-salvador,3/28/24,7.5,7,390,,F
,,,,,,
