name,date,time,heat,temp,notes,unit
yuni-xam-tai-washed,11/1/21,0,10,190,,C
yuni-xam-tai-washed,11/1/21,0.5,10,160,,C
yuni-xam-tai-washed,11/1/21,1,10,150,,C
yuni-xam-tai-washed,11/1/21,1.5,10,155,,C
yuni-xam-tai-washed,11/1/21,2,9,160,,C
yuni-xam-tai-washed,11/1/21,2.5,9,165,steam,C
yuni-xam-tai-washed,11/1/21,3,9,167.5,,C
yuni-xam-tai-washed,11/1/21,3.5,9,172.5,yellow,C
yuni-xam-tai-washed,11/1/21,4,8,180,,C
yuni-xam-tai-washed,11/1/21,4.5,7,185,,C
yuni-xam-tai-washed,11/1/21,5,7,190,,C
yuni-xam-tai-washed,11/1/21,5.5,7,195,brown,C
yuni-xam-tai-washed,11/1/21,6,5,200,smoke,C
yuni-xam-tai-washed,11/1/21,6.5,5,202.5,,C
yuni-xam-tai-washed,11/1/21,7,5,205,,C
yuni-xam-tai-washed,11/1/21,7.5,4,210,FC,C
yuni-xam-tai-washed,11/1/21,8,4,210,,C
yuni-xam-tai-washed,11/1/21,8.5,4,210,,C
yuni-xam-tai-washed,11/1/21,9,4,210,,C
