name,date,time,heat,temp,notes,unit
ethiopia-dogo-sodu,3/23/24,0,11,425,,F
ethiopia-dogo-sodu,3/23/24,0.5,11,350,,F
ethiopia-dogo-sodu,3/23/24,1,11,300,,F
ethiopia-dogo-sodu,3/23/24,1.5,10,300,,F
ethiopia-dogo-sodu,3/23/24,2,10,300,steam,F
ethiopia-dogo-sodu,3/23/24,2.5,9,315,yellow,F
ethiopia-dogo-sodu,3/23/24,3,9,325,,F
ethiopia-dogo-sodu,3/23/24,3.5,8,330,,F
ethiopia-dogo-sodu,3/23/24,4,8,345,,F
ethiopia-dogo-sodu,3/23/24,4.5,8,350,brown,F
ethiopia-dogo-sodu,3/23/24,5,7,360,,F
ethiopia-dogo-sodu,3/23/24,5.5,7,370,FC,F
ethiopia-dogo-sodu,3/23/24,6,7,375,,F
ethiopia-dogo-sodu,3/23/24,6.5,7,380,,F
,,,,,,
,,,,,,
,,,,,,
